100.95338648632094	8179.848374662192	172
201.045896709335	34722.440891384635	360
301.0824389868956	78803.00993882546	524
401.75418383883016	141651.38373525758	724
501.97287086628154	223623.0401174024	902
602.1483545114228	324535.50231914123	1126
702.2023768760379	447527.34318730806	1322
802.5428000084428	590700.7301306216	1519
902.7258318098693	753696.1967080043	1729
1002.8692090178989	937137.9566945682	1923
1103.5590711682728	1141085.2816278052	2136
1203.5627934917375	1364256.00673017	2330
1303.7661372985667	1606544.7806506127	2499
1404.9541639086108	1869416.6971792711	2692
1505.448397212357	2149972.634499497	2899
1606.8522915223589	2452073.4110262357	3068
1707.353723350011	2770381.8367215567	3254
1807.4432813584642	3105811.191142545	3445
1907.9109397169489	3462241.978636344	3652
2008.1252588042717	3836425.6276487336	3816
2110.5067093281564	4236574.810745383	3995
2211.523325005626	4651184.293969589	4212
2311.560868983214	5082783.568491542	4410
2412.312118194537	5536800.695605781	4628
2512.8203799647827	6011281.638472921	4819
2612.9685022624476	6503511.574940432	5017
2713.118021035627	7016430.865310432	5221
2814.330942640495	7555398.788242312	5426
2914.498635858898	8108558.502046838	5623
3015.2717977550587	8684907.236933429	5811
3115.3669972767284	9275880.523611277	6000
3215.8700472981495	9887696.630569795	6182
3315.926360087101	1.0515337736483457E7	6369
3416.1006888639354	1.1163051604003232E7	6559
3516.811135127778	1.1833753764697863E7	6758
3617.283546195714	1.252398601561417E7	6974
3717.686397036435	1.3235204727716615E7	7187
3819.69751830425	1.3978902652835881E7	7383
3919.823362789695	1.4728734356834894E7	7588
4020.5351548094236	1.5505581916911662E7	7817
4121.164937520611	1.6301412293026367E7	8006
4221.4821011089625	1.711476623891056E7	8203
4321.54292916152	1.794463650668832E7	8386
4422.520227791773	1.8802083076286316E7	8589
4522.611882607833	1.967437934209536E7	8832
4622.731533169088	2.0568550456346065E7	9038
4723.709648295692	2.1490940761125986E7	9224
4824.4335390021115	2.243117642061307E7	9432
4924.931554184646	2.33887023512915E7	9622
5025.192497391661	2.4363933695714466E7	9835
5126.142427354421	2.536767005583535E7	10044
5226.3781351419575	2.6385278209074825E7	10259
5327.042504226151	2.7428232901453957E7	10459
5427.7724343119135	2.8492804286886375E7	10684
5528.066894109787	2.9574253063173685E7	10883
5628.237046125246	3.0674330968758103E7	11077
5728.658571228634	3.179656558065761E7	11263
5829.872949939312	3.2946574759287033E7	11452
5930.250530282173	3.4105448022389844E7	11654
6030.331559687504	3.528059277769831E7	11840
6130.42872517148	3.647577382542917E7	12031
6231.512916531149	3.770181239046577E7	12235
6331.6075541472865	3.89363694281697E7	12431
6431.991595182347	4.019501210837989E7	12643
6532.273098315405	4.147159160697117E7	12815
6634.5431943438925	4.279333813555302E7	13022
6735.655625928322	4.411989858265837E7	13222
6836.156482489491	4.545880787819331E7	13420
6936.58916299112	4.681672886011801E7	13618
7036.650734247494	4.819089420519161E7	13836
7137.289650419718	4.959302416479048E7	14031
7237.749459345542	5.101203945889596E7	14224
7338.215036680305	5.24509052740043E7	14423
7439.018598218044	5.391441444797863E7	14616
