0.7509775653934635	0.0	1
100.95338648632094	379.79638706002595	2
201.045896709335	751.8683980199372	4
301.0824389868956	1281.5197851916162	14
401.70869362900464	2331.6862178982897	15
501.7367662672806	4682.601187674752	48
601.8217985492037	7776.6223536840735	4
701.8525931902223	8655.340114763485	30
802.5428000084428	9918.037113386355	24
902.7258318098693	11982.580422924273	29
1002.8692090178989	13927.380239921733	26
1102.9518188600596	14986.434777120896	3
1203.2666391449127	15976.93704517655	8
1303.5017118354888	16260.342501838508	8
1403.5028537160333	17606.940284192242	25
1503.6522230996413	19441.855665463725	6
1603.753680166476	20131.306443380956	15
1703.7888697721069	21102.27901300523	17
1804.028154504694	23621.826038545627	32
1904.6254395083913	25218.85629965791	8
2004.6805117770418	27142.16100355221	42
2105.3898668684037	31755.824286673662	52
2205.5194622583526	37052.624009399144	51
2305.525349316907	42903.7547194713	67
2405.6104304569185	49358.42032069729	37
2505.707582110614	52671.945110607536	38
2605.7787271901657	55705.21777142576	31
2705.841497129401	57838.545512945864	30
2806.456794997191	60080.48420737197	34
2907.3119147451093	64092.171427259345	37
3007.3445299736923	68877.6763813389	59
3107.4004021666296	74991.40790970612	65
3207.4141407708667	83127.07516977048	89
3307.673074007074	91364.34897170044	86
3407.9660275201704	101328.3711053454	111
3508.0618240818458	112946.76029308334	104
3608.0703705313103	123717.5565299866	102
3708.167655918881	134367.0912039332	107
3808.4786427327685	142804.64518911048	87
3908.4849967644127	151710.30752220508	85
4008.4937034767254	158229.55675690286	49
4108.5366064246155	164225.34612471348	70
4208.787191646815	172033.38231180573	93
4308.827755772918	183232.6073836542	113
4408.884551581103	197038.47821070356	141
4508.978923859559	208008.6008498194	88
4609.300267988905	216219.88420916547	72
4709.475808970105	223485.28426791416	80
4809.633780048406	231089.48798916928	74
4909.8553524578265	239430.06878309362	92
5010.275548001532	247659.37973246694	80
5110.908358886868	254776.04186606998	69
5211.071832633786	262793.11783965677	75
5311.722771930032	269553.1072014438	59
5411.754348497195	274316.27200787864	36
5511.778967739758	277702.7654206107	19
5611.829986733197	279092.65606676973	5
5711.886120278427	279572.796421287	5
5813.0961464811435	279961.8295442855	7
5913.161314355421	281492.3449773552	10
6013.542022740778	283757.6016656454	33
6113.920688368514	287999.1037125253	45
6214.204397676932	292833.08978061535	52
6314.345441946411	298194.4914432687	61
6414.555272314959	304212.22909255605	49
6514.575984305163	310513.55590658943	66
6614.63338904075	315648.09534209303	39
6714.819832050017	321597.4294640094	63
6815.025718535104	327620.0236245702	62
6915.096454439454	334289.6890117241	68
7015.672513702398	339801.7159001836	42
7115.7722176345405	343262.6648483188	20
7216.48174036773	345000.15000064607	16
7316.658290430306	347072.8750898002	5
7416.954500098175	347477.87613511266	12
7517.683575533942	349003.56028571806	18
7617.785664232081	350399.4046063951	1
7717.906467661102	351559.28809857956	22
7817.908592373324	354073.29064232064	34
7918.333899638973	358196.6887629126	55
8018.406852976579	363738.16726806	40
8118.467046549902	367968.64837033814	50
8218.874546414776	372770.3727633552	52
8318.87783144954	378294.4484729305	55
8419.110135756937	385429.50339695526	80
8519.68799720155	391634.9643971669	46
8619.813168175819	396742.95256864856	42
8720.167191603963	402584.47499591333	56
8820.799823306515	407139.9339990665	42
8920.889889666001	410394.97146665765	15
9020.942702466926	412639.35998221784	13
9121.025733194867	413195.2597574344	9
9221.069345352904	413714.6767639018	9
9321.38797908796	414435.2570401716	4
9421.488300848541	415122.5295483113	5
9522.18177690931	416644.67665478773	32
9622.43432642441	419663.6750668989	25
9722.698034545709	424528.1469879406	57
9822.892860595071	430243.85675073083	70
9923.156055515139	434971.27536020614	27
10023.180152115427	438145.36824961775	35
10123.32936784591	442177.25081575266	47
10223.383124100108	447004.3685995259	77
10323.799177925257	453695.2583133281	52
10423.94999487716	459491.96995623707	54
10524.997554042473	467401.84614328155	105
10625.095171743975	477042.08257753705	112
10725.925451033303	488074.610104103	105
10825.928164767305	498774.29662270774	107
10925.960451460647	508322.16313185764	89
11025.969860293291	516864.272581115	91
11127.039112575294	525536.230288095	92
